,Z1_1,Z1_2,Z1_3,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9
5745,-22.44883740435965,-17.51625423465461,-182.0222310466465,-547.7972154702977,-4140.541920861439,-2412.9152213107504,-3121.328293061877,-5456.454293481268,-894.6308457831044,-2001.2397217612693,-1429.4281245339637,-339.2586884975844,-457.6018378545572,-58.70028886852335,-1184.7468402499667,-167.12644994340758,-1152.1742893684711,-2515.473023171063,-3945.095623096805
5746,-23.695434685546285,-18.488942241261746,-192.13003370257408,-578.2167203714407,-4370.4686742256345,-2546.905837414356,-3294.657508011165,-5759.454442872162,-944.3102282798714,-2112.369752738544,-1508.8051177206878,-358.09792507283333,-483.01273983849313,-61.95995079178,-1250.5365363196274,-176.40708102292018,-1216.155212331588,-2655.158734956493,-4164.169127403031
5747,-24.311075176824552,-18.969310786328734,-197.12184034835445,-593.2395984287027,-4484.0195551199095,-2613.078008627644,-3380.257312097596,-5909.0931141925685,-968.8447270376394,-2167.252069505265,-1548.0059822012759,-367.4018093629173,-495.5620854991243,-63.5697568599631,-1283.0272223018876,-180.9903833960209,-1247.752623492276,-2724.1434676572385,-4272.360057908472
5748,-24.441076931050787,-19.070747833466672,-198.1759354410313,-596.4119052029304,-4507.997532396128,-2627.0512583741393,-3398.332998882838,-5940.691571485953,-974.0255556588188,-2178.8412965895,-1556.2838346522738,-369.3664645406778,-498.21206868474303,-63.90969163649691,-1289.8881195845493,-181.95821666412704,-1254.4248923538778,-2738.710632086765,-4295.206201000641
5749,-23.928914847590534,-18.67112084603533,-194.0231642569508,-583.9141104113612,-4413.532570195855,-2572.001472734929,-3327.1210259444288,-5816.204545769767,-953.6148773840006,-2133.1837381628156,-1523.6719504272214,-361.62640060760424,-487.77204872071053,-62.57046583584215,-1262.8585501175114,-178.14528732339832,-1228.1384538215334,-2681.321027394579,-4205.2002751978725
5750,-23.62669812584046,-18.4353088600164,-191.57269606736568,-576.5394087436881,-4357.7906632520035,-2539.5176823759803,-3285.1002483316106,-5742.747212579106,-941.5709395836155,-2106.242115429638,-1504.4283221718845,-357.05914187539673,-481.61159930356825,-61.78021516280811,-1246.9089354575306,-175.89535308805947,-1212.627346036948,-2647.45655606272,-4152.089557492229
5751,-23.60652543983984,-18.41956862856396,-191.40912958746756,-576.047154244239,-4354.069942640175,-2537.349419484282,-3282.295400382177,-5737.844003688752,-940.7670179010187,-2104.443787088981,-1503.14382782604,-356.7542815891925,-481.2003950161448,-61.72746666300114,-1245.8443134653935,-175.74517206369808,-1211.5919939722164,-2645.19613399607,-4148.5444663227545
5752,-24.56472802486941,-19.167229622554764,-199.1785373826292,-599.4292429680722,-4530.804171701956,-2640.3419068399153,-3415.5256779802953,-5970.746425980527,-978.9532978243652,-2189.8643832701946,-1564.157309253654,-371.23514518389237,-500.73259866876543,-64.23302040383223,-1296.4138580919087,-182.87877072086025,-1260.7712170469529,-2752.5661821619756,-4316.93629687279
5753,-25.643593157643465,-20.009040519492547,-207.92631504829262,-625.7557428645364,-4729.793822201146,-2756.303818529221,-3565.533101646325,-6232.977301449781,-1021.9482204047259,-2286.041647118672,-1632.8539698240052,-387.539524934962,-522.7244131517161,-67.05408831943463,-1353.3514194491695,-190.91067439410938,-1316.1433793236931,-2873.456903059884,-4506.533024603202
5754,-25.524424882936078,-19.91605655961611,-206.9600612133388,-622.847794988161,-4707.814009697946,-2743.495006261601,-3548.9637220931872,-6204.012048930842,-1017.1991275019783,-2275.4181889581228,-1625.2659384105896,-385.7385910220149,-520.2952618982323,-66.74248144094531,-1347.06226360673,-190.0234938983453,-1310.027132867225,-2860.103668999485,-4485.590726768713
5755,-25.23864516459393,-19.69306994737324,-204.64286941478184,-615.8741895792984,-4655.103801030396,-2712.7779486292184,-3509.2283761428703,-6134.5499229841735,-1005.810236998524,-2249.9418707988143,-1607.068935177793,-381.4197369674552,-514.4698678263982,-65.99521102701323,-1331.98011871812,-187.89592938656017,-1295.3596452835318,-2828.0810230552675,-4435.3686018678245
5756,-25.479223123564314,-19.880786781731945,-206.59355113801152,-621.7447802764325,-4699.476839438113,-2738.636491263537,-3542.678785021307,-6193.025229009866,-1015.397747435419,-2271.3886013799843,-1622.3877195986056,-385.05547815848325,-519.3738596986351,-66.62428572841488,-1344.6767217354595,-189.6869771585728,-1307.7071773147716,-2855.0386491834715,-4477.647096555631
5757,-24.106359770744167,-18.809576585663255,-195.46194347827702,-588.2441268417006,-4446.261131133221,-2591.074155578565,-3351.79329957371,-5859.334623971947,-960.6864107031387,-2149.002367085263,-1534.9707432841876,-364.30804201403015,-491.389123471196,-63.034457269329394,-1272.223280603903,-179.46632411176162,-1237.2457173538921,-2701.204369647525,-4236.383947521955
5758,-21.816759909673486,-17.023060315811556,-176.89714800983813,-532.3732411542252,-4023.959341690861,-2344.9763173708943,-3033.443057312944,-5302.8204149168705,-869.4412997284056,-1944.8921004206795,-1389.1806350308357,-329.7063995298524,-444.7174368486178,-57.04750254123828,-1151.3886844963354,-162.4207778467533,-1119.7332580068903,-2444.646465082676,-3834.016099786605
5759,-19.0564640419216,-14.869271978736307,-154.51580134377605,-465.0164171462704,-3514.840737972537,-2048.285678356947,-2649.6463628987153,-4631.897998420222,-759.4380161597478,-1698.8208391407632,-1213.418992041112,-287.9913503675764,-388.4509835194892,-49.82974948431786,-1005.7129085722346,-141.8710076799812,-978.0625838161592,-2135.3453789626456,-3348.929458096853
5760,-17.244284416198994,-13.45527451992564,-139.82207923292646,-420.79555461242416,-3180.5960030100823,-1853.5033952527842,-2397.6775221078883,-4191.426399770169,-687.219051673138,-1537.2710098717316,-1098.0285833060802,-260.60473465689824,-351.5111316992697,-45.09117591832504,-910.07436627858,-128.37974565819044,-885.0534566677983,-1932.2841299751958,-3030.4621013723995
5761,-16.604735556327398,-12.956250885729833,-134.636416018378,-405.1892638150744,-3062.635379168457,-1784.7614309826695,-2308.7534537850893,-4035.9765179130486,-661.731756847107,-1480.2573409975644,-1057.3053551563437,-250.93953447205368,-338.4744328090995,-43.418853109629964,-876.3219060834167,-123.61845095992086,-852.2289615785394,-1860.62037852879,-2918.0695813327648
5762,-16.225937341426818,-12.660684317345163,-131.5650010069574,-395.9458182143075,-2992.768514346373,-1744.046272238571,-2256.0846422901614,-3943.9051509719743,-646.6358941405678,-1446.4887310452254,-1033.1854057732633,-245.2149357644413,-330.75293007858977,-42.42835350214354,-856.3306708977302,-120.7983850580252,-832.7873505852517,-1818.174675277239,-2851.500647150412
5763,-16.028319732272568,-12.5064883462648,-129.96265530573302,-391.1235472845189,-2956.3192327971788,-1722.8053265032377,-2228.607520711446,-3895.8718638794408,-638.7604391388328,-1428.8717737821216,-1020.6021185704532,-242.2284340718112,-326.7246510406808,-41.91161356884933,-845.9013184192014,-119.32716724530056,-822.6447349881619,-1796.0309109576428,-2816.7718836568574
5764,-16.202776109352026,-12.642612199751625,-131.37720245596324,-395.3806371223474,-2988.4965758661274,-1741.55678521477,-2252.864261311181,-3938.275540764532,-645.7128729494383,-1444.4239836911374,-1031.710615968775,-244.86491099139198,-330.28080663747386,-42.367790409772574,-855.1083271289801,-120.62595499301779,-831.5986130294493,-1815.5793758673806,-2847.430357289164
5765,-17.11278838893567,-13.352671529717155,-138.7558681047015,-417.58678454194114,-3156.342416799655,-1839.369533440237,-2379.3940688078737,-4159.464741818239,-681.9786732976924,-1525.5485732807813,-1089.6555831257606,-258.6174972357153,-348.8306889368048,-44.747333845509225,-903.1346081076117,-127.40078786976116,-878.3044950606607,-1917.5495268740656,-3007.3533589343438
5766,-19.709087790867677,-15.378497614799436,-159.80747986936953,-480.9417617858559,-3635.212939988496,-2118.432998205013,-2740.3883882257765,-4790.525886039609,-785.4463713356098,-1757.000091198689,-1254.974762822415,-297.85414518236814,-401.7542037070638,-51.536261135480395,-1040.155401540079,-146.7296419310775,-1011.5581404288547,-2208.4742187855845,-3463.619722412999
5767,-23.748481378362737,-18.5303332202663,-192.56015296452858,-579.5111673885106,-4380.2527913900685,-2552.6075657591905,-3302.0332192856013,-5772.348066250497,-946.4242445563297,-2117.0986902269387,-1512.1828621116126,-358.89959471433326,-484.09405481653295,-62.098659809790924,-1253.3360978545068,-176.8020014943889,-1218.8778047981034,-2661.102807798426,-4173.4914041820175
5768,-26.70228560441689,-20.83511118497789,-216.510526234058,-651.5899882615514,-4925.062752088509,-2870.0974673268292,-3712.73567736292,-6490.3049680286795,-1064.1392213024897,-2380.420582626492,-1700.266136048511,-403.5390443998273,-544.3050233472434,-69.82240773523007,-1409.2243588142942,-198.79239704299718,-1370.480189535702,-2992.087201891143,-4692.584661164137
5769,-27.89770403408341,-21.767865641418663,-226.20335467246625,-680.7606252659439,-5145.549899456033,-2998.5871201681653,-3878.948889181235,-6780.86549486442,-1111.7790247156315,-2486.988187998766,-1776.3843195059635,-421.6048391378545,-568.6726848241973,-72.94824476082829,-1472.3130694594586,-207.69201330144506,-1431.834385964223,-3126.0381391741444,-4902.664137873733
5770,-28.00006173712361,-21.8477327417514,-227.03330310750496,-683.2583610594451,-5164.429111449377,-3009.5890466927044,-3893.180895443178,-6805.74473997473,-1115.858182882882,-2496.1130392087666,-1782.9019389645075,-423.1517228122982,-570.7591658381614,-73.21589455614516,-1477.7150403084506,-208.45404294357465,-1437.0878390334146,-3137.507688179001,-4920.652193066992
5771,-28.205524279722557,-22.00804991395216,-228.69925799535642,-688.2720642945749,-5202.325339903171,-3031.673205774809,-3921.748791224452,-6855.684830524621,-1124.0462740945156,-2514.4293463821264,-1795.9847517462576,-426.2567812828967,-574.9473576545128,-73.75314779491984,-1488.5584124505888,-209.9836644879953,-1447.633091544567,-3160.530505524517,-4956.759603126455
5772,-28.12520710397933,-21.945380473910042,-228.04802108465083,-686.3121621208422,-5187.511359689415,-3023.0403072245317,-3910.581341055408,-6836.162795127845,-1120.8454748026952,-2507.269335396177,-1790.8705612952099,-425.0429856989354,-573.3101553990299,-73.54313061976247,-1484.3196397041168,-209.38572152063088,-1443.5108564720258,-3151.530676925815,-4942.644888285028
5773,-27.83195602045176,-21.716564146314425,-225.6702491083538,-679.1562402307023,-5133.4231063508205,-2991.520189261892,-3869.807162531228,-6764.884665888455,-1109.1588355279089,-2481.126969703291,-1772.1978194158035,-420.6112204272631,-567.3324634429648,-72.77632372442041,-1468.8431903739747,-207.20253440723042,-1428.4599051606542,-3118.6708376235792,-4891.109766654706
5774,-27.58353312803668,-21.52272611083532,-223.65595819849707,-673.094217228227,-5087.603121038506,-2964.818433280801,-3835.2659794502338,-6704.5025564054,-1099.2586888811152,-2458.980889211865,-1756.3795094160519,-416.8569224582668,-562.2685587922853,-72.12673571753827,-1455.7325676930263,-205.35308290352168,-1415.7097362153522,-3090.834158469455,-4847.452625400993
5775,-27.6306027287048,-21.55945331755768,-224.03761331825942,-674.2428110602749,-5096.2848024661025,-2969.877713361429,-3841.81062466558,-6715.943377149561,-1101.1345061405077,-2463.1769886733982,-1759.376662889689,-417.5682631260767,-563.2280354629402,-72.2498155504212,-1458.2166856746799,-205.70350529369807,-1418.1255576997253,-3096.1084766249733,-4855.724504796433
5776,-28.077390366792674,-21.908070295652408,-227.6603079471145,-685.1453366406665,-5178.6918737947135,-3017.9007211108783,-3903.932812582676,-6824.540374054416,-1118.9398826661695,-2503.0066311812852,-1787.8258339569115,-424.3203539094143,-572.3354489399518,-73.41809713873853,-1481.7960912783099,-209.02973687029296,-1441.056688614885,-3146.172639434495,-4934.241709216644
5777,-28.401647615839714,-22.16107994196197,-230.28948766103275,-693.0578719281079,-5238.499012518155,-3052.7535394440906,-3949.0181462883934,-6903.354916958611,-1131.8621793419845,-2531.913094138515,-1808.4728912197452,-429.2207007321042,-578.9451771155755,-74.26598043193206,-1498.9089040408112,-211.4437577803969,-1457.6990143961211,-3182.506831172509,-4991.225767274122
5778,-27.674683783298754,-21.59384863813893,-224.3950363669257,-675.3184782998119,-5104.415266025279,-2974.615769309953,-3847.9397368513814,-6726.657796576627,-1102.8912238913674,-2467.106669121501,-1762.1835209046826,-418.2344393070414,-564.1265929799031,-72.36508079074014,-1460.54308187972,-206.03167864322842,-1420.387993693027,-3101.047917437284,-4863.471185500101
5779,-27.049330517279447,-21.105901463113362,-219.3244754900834,-660.058588816889,-4989.0729270586435,-2907.3996196673293,-3760.9894504189238,-6574.658320975684,-1077.9696517308676,-2411.35849056113,-1722.3641961835028,-408.78377043471085,-551.3792600697717,-70.72987729672406,-1427.5398001234682,-201.37606688802785,-1388.292079686357,-3030.974833371113,-4753.573359246392
5780,-27.808421220117694,-21.698200542953238,-225.47942154847263,-678.5819433146783,-5129.082265637021,-2988.9905492215776,-3866.5348399235545,-6759.164255516374,-1108.2209268982126,-2479.0289199725244,-1770.699242678985,-420.2555500933582,-566.8527251076373,-72.71478380797893,-1467.601131383148,-207.0273232121422,-1427.2519944184678,-3116.03367854582,-4886.973826956985
5781,-26.58834728533929,-20.74620802584839,-215.5866785235221,-648.8096619220703,-4904.047570855042,-2857.850797290389,-3696.8934806114867,-6462.61091781465,-1059.5985525396748,-2370.263357739447,-1693.0111216877224,-401.81714833885917,-541.9824806127211,-69.52447639372774,-1403.2112160809265,-197.94415236836392,-1364.6323676886086,-2979.3200031813562,-4672.561461040254
5782,-23.872132472181374,-18.62681500935439,-193.5627549061264,-582.5285051536523,-4403.059430695897,-2565.898214224966,-3319.2258983830598,-5802.402920745069,-951.3519867218764,-2128.1217769076334,-1520.0563367129928,-360.7682753575479,-486.61458480055535,-62.42198857712624,-1259.8618363618664,-177.722555551122,-1225.2241294911787,-2674.9583578736365,-4195.221500054166
5783,-20.734532662566,-16.17862604696503,-168.12210926419164,-505.9646988411862,-3824.3495710896996,-2228.6530285329723,-2882.968158988675,-5039.772337965891,-826.3123902009456,-1848.415115182093,-1320.269892069511,-313.3512097310821,-422.6570883177632,-54.21764320900138,-1094.2736861403846,-154.36384400277728,-1064.1885370526952,-2323.379007173659,-3643.828523527949
5784,-18.5461697997577,-14.471102420143158,-150.37817520413049,-452.56420147502035,-3420.720286940026,-1993.4366578003005,-2578.694098103772,-4507.8649735272165,-739.1017750777628,-1653.3297925974734,-1180.926042477712,-280.279514238781,-378.0490380265146,-48.495407804015606,-978.7819152155799,-138.07198398965625,-951.8720112157339,-2078.1650726099647,-3259.251781476444
5785,-17.62495047239593,-13.752298517148494,-142.9086392887821,-430.08457933351053,-3250.8073789999285,-1894.419319079447,-2450.606041746283,-4283.951767534425,-702.3893515725102,-1571.206131707465,-1122.267467350813,-266.35756116878883,-359.27070890083723,-46.08655964616397,-930.1641775746497,-131.2137172104899,-904.5909335930053,-1974.9391315662522,-3097.359284737111
5786,-17.0485346483411,-13.302535977683466,-138.23487857613708,-416.018862802955,-3144.4912326286503,-1832.4632146000158,-2370.4601086726393,-4143.847113500818,-679.418033864236,-1519.8205644920215,-1085.5642307649223,-257.6464607685463,-347.5209271324186,-44.57932010538333,-899.7435899104343,-126.9224334958696,-875.0067070026278,-1910.3496639951043,-2996.061587061203
5787,-16.806835984592894,-13.113944686021847,-136.27510982624642,-410.12092463362944,-3099.911487520279,-1806.4842129161573,-2336.8538749081235,-4085.099406981216,-669.7858611116412,-1498.2739267808151,-1070.174085547119,-253.99378289495144,-342.594090577547,-43.94731493177018,-886.9878412268649,-125.12304233361469,-862.6016554122361,-1883.2664588631976,-2953.5861428639805
